id,user_id,scenario_type,sg_input_type,input_state,event_datetime
1601, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:48"
1602, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:48"
1603, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:48"
1604, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:48"
1605, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:48"
1606, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:48"
1607, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:48"
1608, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:48"
1609, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:48"
1610, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:48"
1611, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:48"
1612, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:48"
1613, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:48"
1614, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:48"
1615, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:48"
1616, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:48"
1617, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:48"
1618, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:48"
1619, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:48"
1620, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:48"
1621, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:48"
1622, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:49"
1623, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:49"
1624, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:49"
1625, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:54"
1626, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:54"
1627, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:54"
1628, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:54"
1629, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:55"
1630, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:55"
1631, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:55"
1632, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:55"
1633, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:55"
1634, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:55"
1635, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:55"
1636, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:55"
1637, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:55"
1638, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:55"
1639, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:55"
1640, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:55"
1641, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:55"
1642, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:55"
1643, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:55"
1644, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:55"
1645, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:55"
1646, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:55"
1647, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:55"
1648, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:55"
1649, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:55"
1650, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:55"
1651, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:55"
1652, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:55"
1653, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:55"
1654, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:55"
1655, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:55"
1656, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:55"
1657, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:55"
1658, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:55"
1659, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:55"
1660, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:55"
1661, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:55"
1662, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:55"
1663, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:55"
1664, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:55"
1665, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:55"
1666, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:55"
1667, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:55"
1668, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:55"
1669, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:55"
1670, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:55"
1671, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:55"
1672, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:55"
1673, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:55"
1674, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:56"
1675, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:56"
1676, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:56"
1677, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:56"
1678, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:56"
1679, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:56"
1680, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:56"
1681, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:56"
1682, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:56"
1683, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:56"
1684, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:56"
1685, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:56"
1686, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:56"
1687, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:56"
1688, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:56"
1689, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:56"
1690, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:56"
1691, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:56"
1692, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:56"
1693, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:56"
1694, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:56"
1695, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:56"
1696, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:56"
1697, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:56"
1698, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:56"
1699, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:56"
1700, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:56"
1701, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:57"
1702, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:57"
1703, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:57"
1704, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:57"
1705, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:57"
1706, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:57"
1707, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:57"
1708, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:57"
1709, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:57"
1710, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:57"
1711, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:57"
1712, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:57"
1713, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:57"
1714, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:57"
1715, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:57"
1716, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:57"
1717, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:57"
1718, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:57"
1719, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:57"
1720, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:26:57"
1721, "0","SG_01", "Default", "Move", "Completed", "2024-4-22 19:26:57"
1722, "0","SG_01", "Default", "GrabRight", "Started", "2024-4-22 19:27:3"
1723, "0","SG_01", "Default", "GrabRight", "Completed", "2024-4-22 19:27:3"
1724, "0","SG_01", "Default", "GrabLeft", "Started", "2024-4-22 19:27:6"
1725, "0","SG_01", "Default", "GrabLeft", "Completed", "2024-4-22 19:27:13"
1726, "0","SG_01", "Default", "GrabLeft", "Started", "2024-4-22 19:27:13"
1727, "0","SG_01", "Default", "GrabLeft", "Started", "2024-4-22 19:27:21"
1728, "0","SG_01", "Default", "GrabLeft", "Completed", "2024-4-22 19:27:21"
1729, "0","SG_01", "Default", "GrabLeft", "Started", "2024-4-22 19:27:30"
1730, "0","SG_01", "Default", "GrabLeft", "Completed", "2024-4-22 19:27:30"
1731, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:44"
1732, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:44"
1733, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:44"
1734, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:44"
1735, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:44"
1736, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:44"
1737, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:44"
1738, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:44"
1739, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:44"
1740, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:44"
1741, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:44"
1742, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:44"
1743, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:44"
1744, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:44"
1745, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:44"
1746, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:44"
1747, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:44"
1748, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:44"
1749, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:44"
1750, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:44"
1751, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:44"
1752, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:44"
1753, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:44"
1754, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:44"
1755, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:44"
1756, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:44"
1757, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:45"
1758, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:45"
1759, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:45"
1760, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:45"
1761, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:45"
1762, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:45"
1763, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:45"
1764, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:45"
1765, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:45"
1766, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:45"
1767, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:45"
1768, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:45"
1769, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:45"
1770, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:45"
1771, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:45"
1772, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:45"
1773, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:45"
1774, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:45"
1775, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:45"
1776, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:45"
1777, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:45"
1778, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:45"
1779, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:45"
1780, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:45"
1781, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:45"
1782, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:45"
1783, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:45"
1784, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:45"
1785, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:45"
1786, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:45"
1787, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:45"
1788, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:45"
1789, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:45"
1790, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:45"
1791, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:45"
1792, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:45"
1793, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:45"
1794, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:45"
1795, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:45"
1796, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:45"
1797, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:45"
1798, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:45"
1799, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:45"
1800, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:45"
1801, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:45"
1802, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:45"
1803, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:45"
1804, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:45"
1805, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:45"
1806, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:45"
1807, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:46"
1808, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:46"
1809, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:46"
1810, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:46"
1811, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:46"
1812, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:46"
1813, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:46"
1814, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:46"
1815, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:46"
1816, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:46"
1817, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:46"
1818, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:46"
1819, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:46"
1820, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:46"
1821, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:46"
1822, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:46"
1823, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:48"
1824, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:48"
1825, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:48"
1826, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:48"
1827, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:48"
1828, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:48"
1829, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:48"
1830, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:48"
1831, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:48"
1832, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:49"
1833, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:49"
1834, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:49"
1835, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:49"
1836, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:49"
1837, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:49"
1838, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:49"
1839, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:49"
1840, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:49"
1841, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:49"
1842, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:49"
1843, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:49"
1844, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:49"
1845, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:49"
1846, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:49"
1847, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:49"
1848, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:49"
1849, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:49"
1850, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:49"
1851, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:49"
1852, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:49"
1853, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:49"
1854, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:49"
1855, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:49"
1856, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:49"
1857, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:49"
1858, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:49"
1859, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:49"
1860, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:49"
1861, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:49"
1862, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:49"
1863, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:49"
1864, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:49"
1865, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:49"
1866, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:49"
1867, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:49"
1868, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:49"
1869, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:49"
1870, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:49"
1871, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:49"
1872, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:49"
1873, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:49"
1874, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:49"
1875, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:49"
1876, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:49"
1877, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:49"
1878, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:49"
1879, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:49"
1880, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:49"
1881, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:50"
1882, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:50"
1883, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:50"
1884, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:50"
1885, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:50"
1886, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:50"
1887, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:50"
1888, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:50"
1889, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:50"
1890, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:50"
1891, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:50"
1892, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:50"
1893, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:50"
1894, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:50"
1895, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:50"
1896, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:50"
1897, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:50"
1898, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:50"
1899, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:50"
1900, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:50"
1901, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:50"
1902, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:50"
1903, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:50"
1904, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:50"
1905, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:50"
1906, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:50"
1907, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:50"
1908, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:50"
1909, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:50"
1910, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:50"
1911, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:50"
1912, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:50"
1913, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:50"
1914, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:50"
1915, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:50"
1916, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:50"
1917, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:50"
1918, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:50"
1919, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:50"
1920, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:50"
1921, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:50"
1922, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:50"
1923, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:50"
1924, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:50"
1925, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:50"
1926, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:50"
1927, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:50"
1928, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:50"
1929, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:50"
1930, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:51"
1931, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:51"
1932, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:51"
1933, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:51"
1934, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:51"
1935, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:51"
1936, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:51"
1937, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:51"
1938, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:51"
1939, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:51"
1940, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:51"
1941, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:51"
1942, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:51"
1943, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:51"
1944, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:51"
1945, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:51"
1946, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:51"
1947, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:51"
1948, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:51"
1949, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:51"
1950, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:51"
1951, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:51"
1952, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:51"
1953, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:51"
1954, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:51"
1955, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:51"
1956, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:51"
1957, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:51"
1958, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:51"
1959, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:51"
1960, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:51"
1961, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:51"
1962, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:51"
1963, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:51"
1964, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:51"
1965, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:51"
1966, "0","SG_01", "Default", "Move", "Started", "2024-4-22 19:27:51"
